,activity_rate,mean_norm_activation,cv,top_smiles
5590,1e-04,1.0,0.0,['O=C1CCC(=O)c2oc3ccc(Br)cc3c2N1']
5591,1e-04,0.0,0.0,[]
5592,1e-04,0.0,0.0,[]
5593,1e-04,0.0,0.0,[]
5594,1e-04,0.0,0.0,[]
5595,0.0079,0.30860457,0.6249090433120728,"['COCCCNC(=O)CN(C)C(=O)c1cn[nH]c1', 'Cc1n[nH]c(C)c1NC(=O)Cn1cc(CCO)nn1', 'COC(=O)c1ccccc1NC(=O)Cn1cnc(N)n1', 'CC(C)c1nnc(NC(=O)NCCCc2n[nH]c(=O)[nH]2)s1', 'CCCc1[nH]nc(C(=O)N(CCCO)C(C)C)c1N', 'COC(=O)CC1C(=O)NCCN1S(=O)(=O)c1cn[nH]c1', 'CC(C)CN(CC(C)C)C(=O)CS(=O)(=O)c1nncn1C', 'CCCCS(=O)(=O)c1nsc(C(=O)NCC)c1N', 'CNC(=O)Cn1cc(NC(=O)CN(C)S(C)(=O)=O)cn1', 'COC(=O)c1sc(NC(=O)CSc2nnnn2C)nc1C']"
5596,1e-04,0.0,0.0,[]
5597,1e-04,0.0,0.0,[]
5598,1e-04,0.0,0.0,[]
5599,1e-04,0.0,0.0,[]
5600,0.0007,0.47931936,0.6727902889251709,"['c1c[nH]c(-c2nccn2-c2ccc3ncsc3c2)n1', 'COc1ccc(-n2cnc3c2N=C(O)CC3c2cccc(F)c2)cc1', 'Nc1c(-c2nnc3n2CCCCC3)nnn1-c1ccc(Cl)cc1', 'c1cncc(-c2nnc3sc(-c4c[nH]c5ccccc45)nn23)c1', 'c1cc(-c2n[nH]cc2-c2ccc3nccn3c2)ccn1', 'c1ccc(-c2nc3cccnc3nc2-c2ccccn2)nc1', 'c1ccc(Cn2cc3c(n2)C(CNCc2ccncc2)OCC3)nc1']"
5601,0.0187,0.43093795,0.5899879932403564,"['O=C(Cc1csc(-c2cccs2)n1)Nc1ccc2nccn2c1', 'O=C(CCc1nnc(-c2ccsc2)o1)Oc1ccc2cn[nH]c2c1', 'O=C(CCc1nc(-c2cccs2)no1)NCc1ccc(F)cc1', 'O=C(Cc1csc(-n2cccc2)n1)N1CCn2c1nc1ccccc12', 'O=C(NCc1coc(-c2cccs2)n1)Nc1ccccc1', 'O=C(Cc1nc(-c2cccc(F)c2)no1)NCc1ccccc1Cl', 'O=C(Cc1coc(-c2ccccc2)n1)NCc1nnc2ccccn12', 'O=C(Nc1nnc(-c2ccsc2)o1)c1cnc2ccccc2n1', 'O=C(c1cc(-c2ccco2)n[nH]1)N1CCC(Oc2ccccn2)CC1', 'O=C(NCc1nc(-c2cccs2)no1)c1cccnc1']"
5602,1e-04,0.0,0.0,[]
5603,1e-04,0.0,0.0,[]
5604,1e-04,1.0,0.0,['COc1ccccc1NCCOc1cccc(N)c1']
5605,1e-04,0.0,0.0,[]
5606,0.0116,0.3043476,0.6355636119842529,"['CCn1c(SCc2ccc(C(=O)OC)o2)nnc1C1CC1', 'CCn1cc(CN2CCN(c3ccc(C(=O)OC)cc3)CC2C)cn1', 'C#CCN1CCN(CCOc2ccc(C(=O)OC)cc2Cl)CC1', 'Cc1cc(Br)c2ncc(C(N)=O)cc2c1', 'COc1ccc(C(=O)OCc2ccc(C(N)=O)cc2)c(F)c1', 'CC(NC(=O)c1ccc(C(N)=O)cc1)c1cccc(C(F)(F)F)c1', 'Cc1ccc(-c2cnn3cc(C(N)=O)cnc23)cc1', 'Cc1ccc(C(N)=O)cc1NCCN1CCCc2ccccc21', 'CN(CCCc1ccccc1)S(=O)(=O)c1cc(C(N)=O)n(C)c1', 'CCNC(=O)Cn1ccc(NC(=O)c2cccc(C(=O)OC)c2)n1']"
5607,1e-04,0.0,0.0,[]
5608,1e-04,0.0,0.0,[]
5609,1e-04,0.0,0.0,[]
5610,0.0009,0.21424688,1.3168351650238037,"['COc1ccc(Br)cc1CC(O)CC(F)(F)F', 'COc1ncc(C(F)(F)F)cc1Br', 'CCN(CC(=O)c1sccc1Br)CC(F)(F)F', 'CCN(C(=O)c1cc(N)c(F)cc1Br)C1CCCC1', 'O=C(NCC1CC1)c1ccc(F)cc1Br', 'Cc1ccc(OCCCCO)c(Br)c1', 'Cc1oncc1C(=O)Nc1ccc(Br)cc1F', 'O=C(NCc1ccoc1)c1ccc(F)cc1Br', 'CC(C#N)CN(C)C(=O)c1ccc(Br)cc1F']"
5611,1e-04,0.0,0.0,[]
5612,0.0026,0.33516997,0.8810887932777405,"['N#Cc1ccccc1CSc1n[nH]c(=O)n1CC1CCCO1', 'O=C1OCCC1Sc1n[nH]c(=O)n1CCc1ccccc1', 'CC(C)(C)NC(=O)CSc1n[nH]c(=O)n1Cc1ccccc1', 'CN(C)C(C(=O)NCCc1n[nH]c(=O)n1C)c1ccc(F)cc1', 'CC1CCC(N(C(=O)CSc2n[nH]c(=O)n2C)C2CC2)CC1', 'CCCNC(=O)CSc1n[nH]c(=O)n1CCC', 'COc1ccc(-c2noc(=O)n2CC(C)C)cc1OC', 'CCCN1CNc2c(c(=O)[nH]c(=O)n2Cc2ccccc2)C1', 'Cc1ccccc1-c1noc(=O)n1Cc1nc(N)nc(N)n1', 'Cc1ccc(-n2nnnc2-c2c[nH]c(=O)nc2-c2cccc(F)c2)cc1']"
5613,0.001,0.51292694,0.39156636595726013,"['CCOC(=O)C1=C(Cn2nnc3ccccc3c2=O)NC(=O)NC1', 'CCOC(=O)C1=C(CNC(C)c2cccc(F)c2)NC(=O)NC1', 'CCOC(=O)C1=C(CNC(C)c2ccc(Cl)cc2)NC(=O)NC1', 'COC(=O)C1=C(C)N(C2CC2)C(=O)NC1c1ccc(F)cc1F', 'CCCC1=C(C(=O)OCC)C(c2ccccc2OC)NC(=O)N1', 'CCOC(=O)C1=C(C)N(C)C(=O)NC1c1cccc(OC)c1OC', 'CCOC(=O)C1=C(C)N(CCOC)C(=O)NC1c1cccc(F)c1', 'CCOC(=O)C1=C(CC)N(CC)C(=O)NC1c1ccccn1', 'CCOC(=O)C1=C(CN2CCc3sccc3C2)NC(=O)NC1', 'COC(=O)C1=C(C)NC(=O)NC1c1cccc(C)c1']"
5614,1e-04,0.0,0.0,[]
5615,1e-04,0.0,0.0,[]
5616,1e-04,0.0,0.0,[]
5617,0.0015,0.44124037,0.7996619343757629,"['O=C(NC1=CC2N=CC=C2C=C1)c1cc(-n2cccc2)ccc1Cl', 'OCCc1cn(C2CCN(C3N=CN=C4N=CN=C43)CC2)nn1', 'O=C(NC1=CC2N=CC=C2C=C1)c1csc(NCC2CCCO2)n1', 'O=C(CCn1ccc2ccc(F)cc21)NC1=CC2N=CC=C2C=C1', 'O=C(NCCC1=C2C=CC(F)C=C2N=C1)c1ccc2[nH]nnc2c1', 'CCCOc1ccc2cc(C(=O)C3=NC=CC3)oc2c1', 'O=C(COc1cccc2c1CCC2=O)C1=NC=CC1', 'C=CCOC1C=CC=CC1C(c1c(O)n[nH]c1C)c1c(O)n[nH]c1C', 'CC(=O)NC1=NC(=O)C2=NCN(COCCO)C2=N1', 'CCn1c(SCC(=O)C2=NC=CC2)nnc1-c1ccc(Cl)cc1']"
5618,1e-04,1.0,0.0,['OCc1cnn2cccc(CN3CCN(c4ccccc4)CC3)c12']
5619,1e-04,0.0,0.0,[]
5620,0.0012,0.6129136,0.36456093192100525,"['C=CCNC(=O)C1CCCN1C1=NS(=O)(=O)c2ccccc21', 'CCCNC(=O)c1ccc(NC2=NS(=O)(=O)c3ccccc32)cc1', 'NS(=O)(=O)c1ccc(NC2=NS(=O)(=O)c3ccccc32)cc1', 'O=C(CNC1=NS(=O)(=O)c2ccccc21)NCC1CCCC1', 'COCCCNC1=NS(=O)(=O)c2ccccc21', 'Cc1ccc(=NS(=O)(=O)C2CS(=O)(=O)c3ccccc32)[nH]c1', 'CC(NC1=NS(=O)(=O)c2ccccc21)C(=O)N1CCOCC1', 'CCOC1CC(NC2=NS(=O)(=O)c3ccccc32)C12CCC2', 'CC1CCCCC1NC1=NS(=O)(=O)c2ccccc2N1', 'CC1=NS(=O)(=O)c2cccnc2N1c1ccc(Cl)cc1']"
5621,0.0298,0.38129756,0.5465419292449951,"['CC(NC(=O)c1ccccc1Cl)C(O)Cc1ccccc1', 'CCCN(C)C(=O)c1cc(-c2ccccc2Cl)[nH]n1', 'Nc1c(NCc2ccccc2Cl)ncnc1Nc1cccnc1', 'O=C(Cc1ccccc1F)Nc1ccn(-c2ncccc2Cl)n1', 'CN(C)S(=O)(=O)N1CCN(CCOc2ccccc2Cl)CC1', 'CCN(Cc1ccccc1Cl)C(=O)C1CCCN1C(=O)C1CC1', 'CCc1nnc(C2CCN(C(=O)c3ccccc3Cl)CC2)s1', 'CNC(=O)c1c(-c2ccc(Cl)cc2Cl)cnnc1N', 'O=C(Cc1c(F)cccc1Cl)NC1CCSc2ccccc21', 'O=C(Cn1nc(-c2ccccc2Cl)ccc1=O)NCc1ccco1']"
5622,1e-04,1.0,0.0,['CC(C)(C)OC(=O)N1CCC2(CC1)Nc1cc(F)ccc1NC2=O']
5623,1e-04,0.0,0.0,[]
5624,0.0004,0.39929044,0.787111759185791,"['CCCCSc1nc(N)cc(N2CCC3(CN(C)C(=O)O3)C2)n1', 'Cc1ccc(C(=O)N2CCC3CC(c4nccs4)OC3C2)cn1', 'Fc1ccc(N2CCN(CC3COC4(CCCC4)O3)CC2)cc1', 'CCCCCCN1CC2(CCN(C(=O)c3cccnc3)CC2)OC1=O']"
5625,1e-04,0.0,0.0,[]
5626,0.0011,0.52448565,0.6532476544380188,"['O=c1c(=CC=Cc2ccccc2)sc2nc(-c3ccncc3)nn12', 'Cc1nc2ccc(CCNc3ccccc3)cc2c(=O)[nH]1', 'O=C(Nc1ccc(Oc2ccccc2)cc1)C1CCOC1', 'O=C(CNc1ccc(Oc2ccccc2)cc1)N1CCOCC1', 'O=C1CCC(C(=O)Nc2cc(Cl)ccc2NCc2ccccc2)N1', 'COc1ccc(C)cc1C(O)CCNc1ccc(C(C)=O)cc1', 'CCc1ccc(-c2noc(CNc3cccc(NC(C)=O)c3)n2)cc1', 'COc1ccc(CC(C)CNC(=O)c2c(C)nn3cccnc23)cc1', 'Nc1ccc(S(=O)(=O)Nc2cccc3ccccc23)cc1', 'CC(C)OCCC(=O)N1CCC(Nc2ccccc2)C1']"
5627,1e-04,0.0,0.0,[]
5628,0.1445,0.4488139,0.45721086859703064,"['CC1CCc2c(sc3ncnc(NCc4nccs4)c23)C1', 'CNC(=O)COC(=O)c1c2c(nc3ccccc13)CCCCC2', 'CSc1n[nH]c2ncnc(NCCn3cc(Cl)cn3)c12', 'Cc1ccnn2c(C(=O)c3ccccc3F)nnc12', 'O=C(CCNC(=O)N1CCn2c1nc1ccccc12)NC1CC1', 'Cc1sc2ncnc(N3CCCC3Cn3cncn3)c2c1C', 'COc1cc(C)c(CN2CCOC(c3cnn(C)c3)C2)cc1OC', 'Cc1ccc(NC(=O)Nc2cccn3nc(C)nc23)cc1', 'Cc1csc2cc(C(=O)NCc3ccco3)cnc12', 'O=C(Oc1ccc2c(-c3ccccc3)noc2c1)N1CCOCC1']"
5629,1e-04,0.0,0.0,[]
5630,1e-04,0.0,0.0,[]
5631,0.0002,0.5,0.0,"['Brc1ccc2c(c1)CCCN2Cc1noc(C2CC2)n1', 'O=C(Nc1nn(Cc2ccc(F)cc2)cc1Br)C1CC1']"
5632,1e-04,0.0,0.0,[]
5633,1e-04,1.0,0.0,['Cc1ccc(C2=CC(=O)N(CC(N)=O)c3ccccc3N2)c(C)c1']
5634,0.0005,0.50221384,0.40999865531921387,"['CCC1C(=O)NCCN1C(=O)C1CCCN(C(=O)C2CC2)C1', 'CC1(C)C(=O)NCCN1C(=O)Nc1ccccc1F', 'CC1(C)C(=O)OCCN1C(=O)c1ccccc1Cl', 'CCC1C(=O)NCCN1C(=O)C(C)CC1CCCC1', 'CC(C)C1C(=O)NCCN1C(=O)c1ccc2cc[nH]c2c1']"
5635,1e-04,0.0,0.0,[]
5636,1e-04,0.0,0.0,[]
5637,1e-04,0.0,0.0,[]
5638,1e-04,0.0,0.0,[]
5639,0.0309,0.30934447,0.7654403448104858,"['CN(C)c1c(Cl)cccc1NC(=O)NCC1CCCO1', 'O=C(COc1c(Cl)cccc1Cl)NCc1ccco1', 'CC(=O)NC(C)C(=O)NCCc1c(Cl)cccc1Cl', 'Cc1cccc(CCNC(=O)NCC(O)c2c(F)cccc2F)c1', 'COCc1ccccc1NC(=O)NCCc1c(F)cccc1F', 'O=C(Cc1c(F)cccc1Cl)NC1CCSc2ccccc21', 'CC(=O)c1c(F)cccc1SCc1ccco1', 'O=C(NCCCOCc1ccco1)c1c(F)cccc1Cl', 'O=C(NCCC(=O)N1CCCC1)NCCc1c(F)cccc1F', 'Cc1cccc(NC(=O)c2c(Cl)cccc2Cl)n1']"
5640,1e-04,0.0,0.0,[]
5641,0.0031,0.2788961,0.8937770128250122,"['O=C1Cn2ncnc2-c2cc(Br)ccc2N1', 'O=C1CCC(C(=O)NCCCOCC2CCOC2)N1', 'O=C1CCC(=O)c2oc3ccc(Br)cc3c2N1', 'O=C1CC(NC(=O)Nc2ccccc2Cl)CN1', 'O=C1CCc2cc(Cl)cc(C(O)Cc3cccs3)c2N1', 'CCOC(=O)C1CC2CN(C(=O)OCC)CC2N1', 'COC(=O)CC1=CC(=O)N(CC(N)=O)c2ccccc2N1', 'O=C1CCC(C(=O)N2CCCC2c2cccs2)N1', 'O=C1CC(c2ccsc2)c2cnn(Cc3ccccc3Cl)c2N1', 'O=C1CC(c2cccs2)c2cnn(C3CCCC3)c2N1']"
5642,0.0224,0.29074308,0.7792384624481201,"['CCc1onc(C)c1NC(=O)NC(CC)c1c(C)nn(C)c1C', 'Cc1ccccc1C(C(=O)N(C)Cc1c(C)nn(C)c1C)N(C)C', 'COCC1CCCN1C(=O)CCc1c(C)nn(C)c1C', 'CSc1cccc(NC(=O)c2cc(-c3c(C)nn(C)c3C)n[nH]2)c1', 'CCC(=O)N1CCN(Cc2c(CC)nn(C)c2CC)CC1', 'COc1cc(F)c(C(C)NC(=O)Cc2c(C)nn(C)c2C)cc1OC', 'CCC(NC(=O)Cc1c(C)nn(C)c1C)c1cccs1', 'CC(=O)NCc1ccc(C(=O)Oc2c(C)nn(C)c2C)cc1', 'COc1ccc2c(C)nc(N(C)Cc3c(C)noc3C)nc2c1', 'CCN(CC(=O)Nc1c(C)nn(C)c1C)c1cc(C)ccc1C']"
5643,0.0036,0.4110409,0.6954830884933472,"['CCCNc1ccc(C(=O)N(C)C2CCCC2)nn1', 'CCNc1ccc(S(=O)(=O)N(CC)CC(C)C)cn1', 'CCNc1nc(-c2sc(CC)nc2C2CC2)cs1', 'CCNc1cncc(S(=O)(=O)NCc2ccco2)c1', 'CCNc1ncc(-c2cn(CCOC(C)C)nn2)cn1', 'CCNc1cncc(S(=O)(=O)N2CCCCC2CCO)c1', 'CCNc1cccc(C(=O)NCc2ccc(C)s2)n1', 'CCNc1nc(-c2nnc3scc(C)n23)cs1', 'CCCNc1nnc(SCC(=O)c2ccccc2F)s1', 'CCNc1nc(SCCn2cccn2)nc2ccccc12']"
5644,0.0073,0.37639755,0.8071343302726746,"['Nn1c(COc2ccc(F)cc2)nnc1SCCn1cccn1', 'Cn1c(SCC(=O)Nc2ccc(Cl)cc2)nnc1-c1ccco1', 'Cn1c(SCCCC#N)nnc1-c1ccncc1', 'CCn1c(SCc2nccn2C)nnc1-c1ccco1', 'Nn1c(SCc2nc3ccccc3[nH]2)nnc1-c1ccc(F)cc1', 'Nn1c(CCc2ccccc2)nnc1SCC(=O)NC1CCCC1', 'Cn1c(SCC(=O)Nc2ccc(F)cc2Cl)nnc1C1CC1', 'Cn1c(CNc2ccccc2OC(F)F)nnc1-c1ccccc1', 'CCn1c(SCC(=O)NC2CC2)nnc1C1CCCC1', 'Cn1c(SCC(=O)NC2(c3ccccc3)CCC2)nnc1C1CC1']"
5645,1e-04,0.0,0.0,[]
5646,1e-04,1.0,0.0,['O=C1NC2=C(C(=O)N(CCO)C2)C(c2ccc3c(c2)OCO3)N1']
5647,1e-04,1.0,0.0,['Cc1nn2c(NC(=O)Nc3ccccc3)csc2nc1=O']
5648,1e-04,0.0,0.0,[]
5649,1e-04,0.0,0.0,[]
5650,1e-04,0.0,0.0,[]
5651,1e-04,0.0,0.0,[]
5652,0.0745,0.5055776,0.3772450089454651,"['COCCOC(=O)c1cc2c(C)nn(C)c2s1', 'CCCOc1ccc(-c2csc(CC)n2)cc1N', 'COc1ccc(-c2nc3sc(C)cn3c2CC#N)cc1', 'COC(=O)C(O)(c1cc(C)c2cccnc2c1O)C(F)(F)F', 'COCCC(=O)NCCc1cn(C)c2ncccc12', 'COc1ccccc1-c1csc(C(C)CCO)n1', 'CNCC1NCCc2cc(Cl)c(OC)c(OC)c21', 'NC(=O)C1(NCc2csc(Cc3ccccc3)n2)CCCCC1', 'CNC(=O)c1c(-c2cc(C)c(OC)c(C)c2)cnnc1N', 'CCCOc1ccc(-c2csc(C(C)=O)n2)cc1']"
5653,1e-04,0.0,0.0,[]
5654,1e-04,1.0,0.0,['CCN1CC23CN(C(=O)c4ccccc4)CC(CC2S1(=O)=O)O3']
5655,0.0002,0.5,0.0,"['CCn1nc(-c2ccc3c(c2)CCCC3)cc(C(C)=O)c1=O', 'CCC(=O)Nc1nc(-c2ccc(CCC(C)NC(C)=O)cc2)cs1']"
5656,1e-04,0.0,0.0,[]
5657,1e-04,0.0,0.0,[]
5658,0.0641,0.49692672,0.3415032923221588,"['Nc1ncc(Br)c(Cl)c1Br', 'Cc1ncc(CNc2ccc(Br)cc2N)s1', 'Cc1nc2sc(=Cc3cccc(Cl)c3Cl)c(=O)n2n1', 'Cc1ncc(-c2ccc(NC(=O)C3CCC3)cc2)o1', 'Cc1nc(C)n(CC2CCCCN2C2CCOC2=O)n1', 'Nc1ncnc(Nc2cccc(Br)c2)c1N', 'Cc1nccc(-c2ccc(Br)cc2)c1C#N', 'Cc1nc(CSc2nncn2-c2ccccc2)cs1', 'Cc1ncc(Cl)c(C(=O)OCCOc2ccccc2)n1', 'Cc1ncsc1C(=O)NCc1ccccc1Cl']"
5659,0.0002,0.5,0.0,"['CC(=O)N1CCCC(=O)c2ccc3c(c21)OC(C)C3', 'CC1c2ccc3c(c2CN2CCc4cc5c(cc4C12)OCO5)OCO3']"
5660,0.0145,0.71626925,0.3003150224685669,"['CC(C)(C)OC(=O)Nc1nccc(Cl)c1Cl', 'CC(C)(C)OC(=O)N1CCC(O)(c2ccccn2)CC1', 'CC(C)(C)OC(=O)NCC(=O)Nc1cccnc1', 'CC(C)(C)CC1NCCc2c(F)cc(F)c(F)c21', 'CC(C)(C)OC(=O)N1CCCC(C(=O)NCc2ccccc2)C1', 'CC(C)(C)OC(=O)N1CCC2Nc3sccc3C2C1', 'CC(C)(C)OC(=O)N1CCCC(CSc2ncccn2)C1', 'CC(C)(C)OC(=O)NC1CCC(=O)c2ccccc21', 'CC(C)(C)OC(=O)N1CCCC(N2CCOCC2)C1', 'CC(C)(C)OC(=O)N1CCCC1COC(F)(F)F']"
5661,1e-04,1.0,0.0,['Cc1nc2c(c(=O)[nH]1)CN(C(=O)c1ccc3nc(C)c(C)nc3c1)C2']
5662,0.0285,0.2861766,0.6979144215583801,"['Cc1cccc(NC(=O)CCNC(=O)C2CCOC2)n1', 'Cc1cccc(NC(=O)c2c(Cl)cccc2Cl)n1', 'Cc1nccc(CNC(=O)Nc2cc(Cl)ccc2Cl)n1', 'Cc1cccc(NC(=O)CNC(=O)c2ccccc2C)n1', 'Cc1cccc(NC(=O)C2CCN(C(=O)c3ccccc3C)CC2)n1', 'Cc1cccc(C(=O)Nc2ccccc2C(=O)N2CCOCC2)n1', 'Cc1cccc(CNS(=O)(=O)c2cccc(Cl)c2F)n1', 'Cc1cccc(C(=O)N=c2sc3ccccc3n2C)n1', 'Cc1cccc(NC(=O)CCn2ccc3ccc(F)cc32)n1', 'Cc1cccc(C(=O)N2CCCC2c2ccncc2)n1']"
5663,0.018,0.37334138,0.6048260927200317,"['CCC(C)NC(=O)COc1cccc2ccccc12', 'COC(=O)CCNC(=O)CSc1ccnc2ccccc12', 'Cc1ccccc1CNC(=O)c1ccnc2ccccc12', 'NC(=O)CCCNC(=O)c1cccc2ncccc12', 'O=C(Nc1ncccn1)Nc1cccc2ccccc12', 'CCn1nccc1C(=O)Nc1cccc2ccccc12', 'CCCS(=O)(=O)NCc1cccc2cccnc12', 'CN(C)C(=O)CCOc1ccc(N)c2cccnc12', 'CCOC(C)C(=O)Nc1cc(C)cc2cccnc12', 'COCCC(=O)NCCc1cn(C)c2ncccc12']"
5664,1e-04,0.0,0.0,[]
5665,0.0005,0.51484966,0.46541741490364075,"['CN(C(=O)c1ccco1)c1nc2c(s1)CCc1c-2cnn1C', 'COc1ccccc1CNC(=O)c1ccc2c(c1)nc1n2CCC(C)C1', 'O=C(COc1ccccc1)Nc1ccc2c(c1)nc1n2CCOC1', 'CCOCCCNc1ncnc2c1nc1n2CCCC1', 'O=C(NC1CC1)c1ccc2c(c1)nc1n2CCCC1']"
5666,0.0043,0.2821647,0.9347211122512817,"['CC(=O)N1CCc2cc(S(=O)(=O)NCCc3cnccn3)ccc21', 'CC(=O)N1CCc2cc(C(=O)C(C)Sc3ncccn3)ccc21', 'CC(=O)N1CCc2ccc(NC(=O)CC(C)(C)C)cc21', 'CC(=O)N1CCCc2cc(NC(=O)c3ccccc3F)ccc21', 'CNC(=O)N1CCc2ccc(C(=O)Nc3ccccc3)cc21', 'CC(=O)N1CCc2cc(Nc3ncnc4sccc34)ccc21', 'CC(=O)N1CCCc2cc(NS(=O)(=O)c3cccc(F)c3)ccc21', 'CC(=O)N1CCCc2cc(-c3cc(N)[nH]n3)ccc21', 'CC(C)C(=O)N1CCc2ccc(NC(=O)c3ccco3)cc2C1', 'CC(=O)N1CC(C)(C)c2cc(S(=O)(=O)NCc3ccco3)ccc21']"
5667,0.0017,0.17148936,1.2663849592208862,"['NS(=O)(=O)c1ccc(NC2=NS(=O)(=O)c3ccccc32)cc1', 'CCN(CC1CC1)C(=O)Nc1cc2c(cc1SC)OCCO2', 'CC(=O)Nc1ccc(OC(=O)c2cccc(NS(C)(=O)=O)c2)cc1', 'COC(=O)C1=C(C)N(c2ccc(S(N)(=O)=O)cc2)C(=O)C1', 'CS(=O)(=O)Nc1ccccc1C(=O)OCc1ccc(C(N)=O)cc1', 'CC(=O)Nc1ccc(C)c(S(=O)(=O)Oc2cccc(C)c2C)c1', 'CS(=O)(=O)c1cccc(C(=O)Oc2ccc(C#N)cc2Cl)c1', 'NC(=O)c1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1', 'CC(=O)c1ccccc1-c1ccc(S(C)(=O)=O)cc1', 'O=S1(=O)c2ccccc2-c2cc3cc(F)c(F)cc3cc21']"
5668,0.0003,0.5717402,0.2348029911518097,"['CC1=NS(=O)(=O)c2cccnc2N1c1ccc(Cl)cc1', 'CC1=NC(CN(C)c2nncc(-c3cccc4ccccc34)n2)N=C1', 'Cc1n[nH]c(C2CN(C(=O)CC3CCCO3)CCO2)n1']"
5669,1e-04,0.0,0.0,[]
5670,1e-04,0.0,0.0,[]
5671,1e-04,0.0,0.0,[]
5672,0.0281,0.30056047,0.5694157481193542,"['NC(=O)c1cccnc1Sc1ccc(Br)cc1', 'Cn1cnnc1Sc1ccc(Br)cc1N', 'Cc1ccc(C)c(Sc2ncccc2C(N)=O)c1', 'Cc1cc(=O)[nH]c(Sc2nc(C)cc(=O)[nH]2)n1', 'Cc1nnc(Sc2ccc(C(N)=O)cc2N)n1N', 'CCc1nnc(Sc2ccc(N)cc2OC)n1N', 'CC(Sc1ccncc1N)C(=O)NC(C)(C)C', 'C=CCNC(=O)Nc1ccc(Sc2nc(C)cs2)cc1', 'Cn1ccnc1Sc1ncc(C(F)(F)F)cc1Cl', 'CC(CO)NC(=O)c1cccnc1Sc1ccccc1']"
5673,1e-04,0.0,0.0,[]
5674,1e-04,0.0,0.0,[]
5675,0.0002,0.5,0.0,"['CC(c1ccccc1)N(CC1CCC1)C(=O)Cn1ccc(=O)[nH]c1=O', 'CCNC(=O)CN(CC)C(=O)C(C)NC(=O)c1ccccc1Cl']"
5676,1e-04,1.0,0.0,['CCCN1CCn2c(nc3cc(NC(=O)c4cccnc4)ccc32)C1']
5677,0.0012,0.4674883,0.6488789319992065,"['COC(=O)c1sc2nc(-c3cnccn3)[nH]c(=O)c2c1C', 'C=CCOC(=O)c1sc2nc(-c3ncccn3)[nH]c(=O)c2c1C', 'C=CCOC(=O)c1sc2nc(-c3ccco3)[nH]c(=O)c2c1C', 'CCN(CC1CC1)C(=O)c1sc2nc(COC)nc(OC)c2c1C', 'CCCOC(=O)c1sc2nc(COC)nc(OC)c2c1C', 'C=CCNC(=O)c1sc2nc(C(F)(F)F)cc(C)c2c1N', 'COC(=O)c1sc2nc(C(F)(F)F)c(C#N)cc2c1N', 'NC(=O)c1sc2nc(C(F)(F)F)cc(-c3ccco3)c2c1N', 'C#CCNC(=O)c1sc2nc(C(F)(F)F)ccc2c1C', 'CCOC(=O)c1noc2ncnc(Nc3cccc(C)c3C)c12']"
5678,1e-04,1.0,0.0,['COc1ccc(C(=O)C2C3C(=O)C4OCC(O4)C23)cc1']
5679,1e-04,0.0,0.0,[]
5680,1e-04,0.0,0.0,[]
5681,1e-04,0.0,0.0,[]
5682,1e-04,0.0,0.0,[]
5683,1e-04,0.0,0.0,[]
5684,1e-04,0.0,0.0,[]
5685,0.2741,0.3559679,0.4936211407184601,"['c1nc2ccc(-c3noc(-c4cn(CC5CCCO5)nn4)n3)cc2[nH]1', 'N#Cc1cnn2cc(-c3cc(NC4CCCC4)nc4[nH]ccc34)cnc12', 'Cc1cc2nc(N3CCn4nc(C)nc4C3)c3ccccc3n2n1', 'Cc1ccc(OCC2Cn3c(nc4c3c(=O)n(C)c(=O)n4C)O2)cc1', 'c1ccc(C2(CNc3nn4c(nc5ccccc54)[nH]3)CC2)cc1', 'c1ccc2c(CCNc3nn4nnnc4c4ccccc34)c[nH]c2c1', 'Cc1ccc2cccc(NC(=O)c3cccc4c3OCCO4)c2n1', 'Cn1ccc(C(=O)N2CCC3(CCOCC3COCC3CC3)CC2)n1', 'N#Cc1ccc(-c2noc(C3CC3c3cccc4ccccc34)n2)nc1', 'Cc1cc(C)n2nc(Cc3nc(-c4cc5ccccc5o4)no3)nc2n1']"
5686,1e-04,1.0,0.0,['C=CCN1C(=O)C2(NC(=O)c3c(C)cccc3N2)c2ccccc21']
5687,1e-04,0.0,0.0,[]
5688,1e-04,0.0,0.0,[]
5689,1e-04,0.0,0.0,[]
5690,1e-04,0.0,0.0,[]
5691,0.0007,0.44123724,0.5634822845458984,"['Cc1cccc(NC(=O)C2CC2(Cl)Cl)c1C(=O)N1CCCC1', 'COCCN1CCN(C(=O)C2(C)CC2(Cl)Cl)CC1=O', 'CNC(=O)CN1CCN(C(=O)C2(C)CC2(Cl)Cl)CC1', 'O=C(Nc1ccccn1)C12CC3CC(CC(Cl)(C3)C1)C2', 'CCC(C)N(C)C(=O)c1cc(Cl)c(OCC(N)=O)c(OC)c1', 'CCCS(=O)(=O)NC1CCN(C(=O)C2CC2(Cl)Cl)CC1', 'Cc1cc(C)n(CC(=O)N(C)C(C)c2ccc(Cl)cc2)n1']"
5692,1e-04,0.0,0.0,[]
5693,0.0002,0.5,0.0,"['Cc1ccc(N2C(=O)Cn3c2nc2c3c(=O)n(C)c(=O)n2C)cc1F', 'Cc1ccc(OCC2Cn3c(nc4c3c(=O)n(C)c(=O)n4C)O2)cc1']"
